location,date,total_cases,population,infection_rate
"United Kingdom",2021-02-18,4083242,67508936,6.04845
"United Kingdom",2021-02-19,4095269,67508936,6.06626
"United Kingdom",2021-02-20,4105675,67508936,6.08168
"United Kingdom",2021-02-21,4115509,67508936,6.09624
"United Kingdom",2021-02-22,4126150,67508936,6.11201
"United Kingdom",2021-02-23,4134639,67508936,6.12458
"United Kingdom",2021-02-24,4144577,67508936,6.13930
"United Kingdom",2021-02-25,4154562,67508936,6.15409
"United Kingdom",2021-02-26,4163085,67508936,6.16672
"United Kingdom",2021-02-27,4170519,67508936,6.17773
"United Kingdom",2021-02-28,4176554,67508936,6.18667
"United Kingdom",2021-03-01,4182009,67508936,6.19475
"United Kingdom",2021-03-02,4188400,67508936,6.20422
"United Kingdom",2021-03-03,4194785,67508936,6.21367
"United Kingdom",2021-03-04,4201358,67508936,6.22341
"United Kingdom",2021-03-05,4207304,67508936,6.23222
"United Kingdom",2021-03-06,4213343,67508936,6.24116
"United Kingdom",2021-03-07,4218520,67508936,6.24883
"United Kingdom",2021-03-08,4223232,67508936,6.25581
"United Kingdom",2021-03-09,4228998,67508936,6.26435
"United Kingdom",2021-03-10,4234924,67508936,6.27313
"United Kingdom",2021-03-11,4241677,67508936,6.28313
"United Kingdom",2021-03-12,4248286,67508936,6.29292
"United Kingdom",2021-03-13,4253820,67508936,6.30112
"United Kingdom",2021-03-14,4258438,67508936,6.30796
"United Kingdom",2021-03-15,4263527,67508936,6.31550
"United Kingdom",2021-03-16,4268821,67508936,6.32334
"United Kingdom",2021-03-17,4274579,67508936,6.33187
"United Kingdom",2021-03-18,4280882,67508936,6.34121
"United Kingdom",2021-03-19,4285684,67508936,6.34832
"United Kingdom",2021-03-20,4291271,67508936,6.35660
"United Kingdom",2021-03-21,4296583,67508936,6.36447
"United Kingdom",2021-03-22,4301925,67508936,6.37238
"United Kingdom",2021-03-23,4307304,67508936,6.38035
"United Kingdom",2021-03-24,4312908,67508936,6.38865
"United Kingdom",2021-03-25,4319128,67508936,6.39786
"United Kingdom",2021-03-26,4325315,67508936,6.40703
"United Kingdom",2021-03-27,4329180,67508936,6.41275
"United Kingdom",2021-03-28,4333042,67508936,6.41847
"United Kingdom",2021-03-29,4337696,67508936,6.42537
"United Kingdom",2021-03-30,4341736,67508936,6.43135
"United Kingdom",2021-03-31,4345788,67508936,6.43735
"United Kingdom",2021-04-01,4350266,67508936,6.44399
"United Kingdom",2021-04-02,4353668,67508936,6.44902
"United Kingdom",2021-04-03,4357091,67508936,6.45410
"United Kingdom",2021-04-04,4359388,67508936,6.45750
"United Kingdom",2021-04-05,4362150,67508936,6.46159
"United Kingdom",2021-04-06,4364529,67508936,6.46511
"United Kingdom",2021-04-07,4367291,67508936,6.46920
"United Kingdom",2021-04-08,4370321,67508936,6.47369
"United Kingdom",2021-04-09,4365461,67508936,6.46649
"United Kingdom",2021-04-10,4368045,67508936,6.47032
"United Kingdom",2021-04-11,4369775,67508936,6.47288
"United Kingdom",2021-04-12,4373343,67508936,6.47817
"United Kingdom",2021-04-13,4375814,67508936,6.48183
"United Kingdom",2021-04-14,4378305,67508936,6.48552
"United Kingdom",2021-04-15,4380976,67508936,6.48948
"United Kingdom",2021-04-16,4383732,67508936,6.49356
"United Kingdom",2021-04-17,4385938,67508936,6.49683
"United Kingdom",2021-04-18,4387820,67508936,6.49961
"United Kingdom",2021-04-19,4390783,67508936,6.50400
"United Kingdom",2021-04-20,4393307,67508936,6.50774
"United Kingdom",2021-04-21,4395703,67508936,6.51129
"United Kingdom",2021-04-22,4398431,67508936,6.51533
"United Kingdom",2021-04-23,4401109,67508936,6.51930
"United Kingdom",2021-04-24,4403170,67508936,6.52235
"United Kingdom",2021-04-25,4404882,67508936,6.52489
"United Kingdom",2021-04-26,4406946,67508936,6.52794
"United Kingdom",2021-04-27,4409631,67508936,6.53192
"United Kingdom",2021-04-28,4411797,67508936,6.53513
"United Kingdom",2021-04-29,4414242,67508936,6.53875
"United Kingdom",2021-04-30,4416623,67508936,6.54228
"United Kingdom",2021-05-01,4418530,67508936,6.54510
"United Kingdom",2021-05-02,4420201,67508936,6.54758
"United Kingdom",2021-05-03,4421850,67508936,6.55002
"United Kingdom",2021-05-04,4423796,67508936,6.55290
"United Kingdom",2021-05-05,4425940,67508936,6.55608
"United Kingdom",2021-05-06,4428553,67508936,6.55995
"United Kingdom",2021-05-07,4431043,67508936,6.56364
"United Kingdom",2021-05-08,4433090,67508936,6.56667
"United Kingdom",2021-05-09,4434860,67508936,6.56929
"United Kingdom",2021-05-10,4437217,67508936,6.57278
"United Kingdom",2021-05-11,4439691,67508936,6.57645
"United Kingdom",2021-05-12,4441975,67508936,6.57983
"United Kingdom",2021-05-13,4444631,67508936,6.58377
"United Kingdom",2021-05-14,4446824,67508936,6.58702
"United Kingdom",2021-05-15,4448851,67508936,6.59002
"United Kingdom",2021-05-16,4450777,67508936,6.59287
"United Kingdom",2021-05-17,4452756,67508936,6.59580
"United Kingdom",2021-05-18,4450392,67508936,6.59230
"United Kingdom",2021-05-19,4452527,67508936,6.59546
"United Kingdom",2021-05-20,4455221,67508936,6.59945
"United Kingdom",2021-05-21,4457923,67508936,6.60346
"United Kingdom",2021-05-22,4460446,67508936,6.60719
"United Kingdom",2021-05-23,4462538,67508936,6.61029
"United Kingdom",2021-05-24,4464900,67508936,6.61379
"United Kingdom",2021-05-25,4467310,67508936,6.61736
"United Kingdom",2021-05-26,4470297,67508936,6.62179
"United Kingdom",2021-05-27,4473677,67508936,6.62679
"United Kingdom",2021-05-28,4477705,67508936,6.63276
"United Kingdom",2021-05-29,4480945,67508936,6.63756
"United Kingdom",2021-05-30,4484056,67508936,6.64217
"United Kingdom",2021-05-31,4487339,67508936,6.64703
"United Kingdom",2021-06-01,4490438,67508936,6.65162
"United Kingdom",2021-06-02,4494699,67508936,6.65793
"United Kingdom",2021-06-03,4499878,67508936,6.66560
"United Kingdom",2021-06-04,4506018,67508936,6.67470
"United Kingdom",2021-06-05,4511669,67508936,6.68307
"United Kingdom",2021-06-06,4516892,67508936,6.69081
"United Kingdom",2021-06-07,4522476,67508936,6.69908
"United Kingdom",2021-06-08,4528442,67508936,6.70791
"United Kingdom",2021-06-09,4535754,67508936,6.71875
"United Kingdom",2021-06-10,4542986,67508936,6.72946
"United Kingdom",2021-06-11,4550944,67508936,6.74125
"United Kingdom",2021-06-12,4558494,67508936,6.75243
"United Kingdom",2021-06-13,4565813,67508936,6.76327
"United Kingdom",2021-06-14,4573419,67508936,6.77454
"United Kingdom",2021-06-15,4581006,67508936,6.78578
"United Kingdom",2021-06-16,4589814,67508936,6.79882
"United Kingdom",2021-06-17,4600623,67508936,6.81484
"United Kingdom",2021-06-18,4610893,67508936,6.83005
"United Kingdom",2021-06-19,4620968,67508936,6.84497
"United Kingdom",2021-06-20,4630040,67508936,6.85841
"United Kingdom",2021-06-21,4640507,67508936,6.87392
"United Kingdom",2021-06-22,4651988,67508936,6.89092
"United Kingdom",2021-06-23,4667870,67508936,6.91445
"United Kingdom",2021-06-24,4684572,67508936,6.93919
"United Kingdom",2021-06-25,4699868,67508936,6.96185
"United Kingdom",2021-06-26,4717811,67508936,6.98842
"United Kingdom",2021-06-27,4732434,67508936,7.01009
"United Kingdom",2021-06-28,4755078,67508936,7.04363
"United Kingdom",2021-06-29,4775301,67508936,7.07358
"United Kingdom",2021-06-30,4800907,67508936,7.11151
"United Kingdom",2021-07-01,4828463,67508936,7.15233
"United Kingdom",2021-07-02,4855169,67508936,7.19189
"United Kingdom",2021-07-03,4879616,67508936,7.22810
"United Kingdom",2021-07-04,4903434,67508936,7.26339
"United Kingdom",2021-07-05,4930534,67508936,7.30353
"United Kingdom",2021-07-06,4958868,67508936,7.34550
"United Kingdom",2021-07-07,4990916,67508936,7.39297
"United Kingdom",2021-07-08,5022893,67508936,7.44034
"United Kingdom",2021-07-09,5058093,67508936,7.49248
"United Kingdom",2021-07-10,5089893,67508936,7.53958
"United Kingdom",2021-07-11,5121245,67508936,7.58603
"United Kingdom",2021-07-12,5155243,67508936,7.63639
"United Kingdom",2021-07-13,5191459,67508936,7.69003
"United Kingdom",2021-07-14,5233207,67508936,7.75187
"United Kingdom",2021-07-15,5281098,67508936,7.82281
"United Kingdom",2021-07-16,5332371,67508936,7.89876
"United Kingdom",2021-07-17,5386340,67508936,7.97871
"United Kingdom",2021-07-18,5433939,67508936,8.04921
"United Kingdom",2021-07-19,5473477,67508936,8.10778
"United Kingdom",2021-07-20,5519602,67508936,8.17611
"United Kingdom",2021-07-21,5563006,67508936,8.24040
"United Kingdom",2021-07-22,5602321,67508936,8.29864
"United Kingdom",2021-07-23,5637975,67508936,8.35145
"United Kingdom",2021-07-24,5669260,67508936,8.39779
"United Kingdom",2021-07-25,5697912,67508936,8.44023
"United Kingdom",2021-07-26,5722298,67508936,8.47636
"United Kingdom",2021-07-27,5745526,67508936,8.51076
"United Kingdom",2021-07-28,5770928,67508936,8.54839
"United Kingdom",2021-07-29,5801561,67508936,8.59377
"United Kingdom",2021-07-30,5830774,67508936,8.63704
"United Kingdom",2021-07-31,5856528,67508936,8.67519
"United Kingdom",2021-08-01,5880667,67508936,8.71095
"United Kingdom",2021-08-02,5902354,67508936,8.74307
"United Kingdom",2021-08-03,5923820,67508936,8.77487
"United Kingdom",2021-08-04,5952756,67508936,8.81773
"United Kingdom",2021-08-05,5982581,67508936,8.86191
"United Kingdom",2021-08-06,6014023,67508936,8.90848
"United Kingdom",2021-08-07,6042252,67508936,8.95030
"United Kingdom",2021-08-08,6069362,67508936,8.99046
"United Kingdom",2021-08-09,6094243,67508936,9.02731
"United Kingdom",2021-08-10,6117540,67508936,9.06182
"United Kingdom",2021-08-11,6146800,67508936,9.10516
"United Kingdom",2021-08-12,6179506,67508936,9.15361
"United Kingdom",2021-08-13,6211868,67508936,9.20155
"United Kingdom",2021-08-14,6241011,67508936,9.24472
"United Kingdom",2021-08-15,6267437,67508936,9.28386
"United Kingdom",2021-08-16,6295613,67508936,9.32560
"United Kingdom",2021-08-17,6322241,67508936,9.36504
"United Kingdom",2021-08-18,6355887,67508936,9.41488
"United Kingdom",2021-08-19,6392160,67508936,9.46861
"United Kingdom",2021-08-20,6429147,67508936,9.52340
"United Kingdom",2021-08-21,6460930,67508936,9.57048
"United Kingdom",2021-08-22,6492906,67508936,9.61785
"United Kingdom",2021-08-23,6524581,67508936,9.66477
"United Kingdom",2021-08-24,6555200,67508936,9.71012
"United Kingdom",2021-08-25,6590747,67508936,9.76278
"United Kingdom",2021-08-26,6628709,67508936,9.81901
"United Kingdom",2021-08-27,6666399,67508936,9.87484
"United Kingdom",2021-08-28,6698486,67508936,9.92237
"United Kingdom",2021-08-29,6731423,67508936,9.97116
"United Kingdom",2021-08-30,6757650,67508936,10.01001
"United Kingdom",2021-08-31,6789581,67508936,10.05731
"United Kingdom",2021-09-01,6825074,67508936,10.10988
"United Kingdom",2021-09-02,6862904,67508936,10.16592
"United Kingdom",2021-09-03,6904969,67508936,10.22823
"United Kingdom",2021-09-04,6941611,67508936,10.28251
"United Kingdom",2021-09-05,6978126,67508936,10.33660
"United Kingdom",2021-09-06,7018927,67508936,10.39703
"United Kingdom",2021-09-07,7056106,67508936,10.45211
"United Kingdom",2021-09-08,7094592,67508936,10.50912
"United Kingdom",2021-09-09,7132072,67508936,10.56463
"United Kingdom",2021-09-10,7168806,67508936,10.61905
"United Kingdom",2021-09-11,7197662,67508936,10.66179
"United Kingdom",2021-09-12,7226276,67508936,10.70418
"United Kingdom",2021-09-13,7256559,67508936,10.74903
"United Kingdom",2021-09-14,7282810,67508936,10.78792
"United Kingdom",2021-09-15,7312683,67508936,10.83217
"United Kingdom",2021-09-16,7339009,67508936,10.87117
"United Kingdom",2021-09-17,7371301,67508936,10.91900
"United Kingdom",2021-09-18,7400739,67508936,10.96261
"United Kingdom",2021-09-19,7429746,67508936,11.00557
"United Kingdom",2021-09-20,7465448,67508936,11.05846
"United Kingdom",2021-09-21,7496543,67508936,11.10452
"United Kingdom",2021-09-22,7530103,67508936,11.15423
"United Kingdom",2021-09-23,7565867,67508936,11.20721
"United Kingdom",2021-09-24,7601487,67508936,11.25997
"United Kingdom",2021-09-25,7631233,67508936,11.30403
"United Kingdom",2021-09-26,7664230,67508936,11.35291
"United Kingdom",2021-09-27,7701715,67508936,11.40844
"United Kingdom",2021-09-28,7736235,67508936,11.45957
"United Kingdom",2021-09-29,7771294,67508936,11.51150
"United Kingdom",2021-09-30,7807036,67508936,11.56445
"United Kingdom",2021-10-01,7841625,67508936,11.61568
"United Kingdom",2021-10-02,7871014,67508936,11.65922
"United Kingdom",2021-10-03,7900680,67508936,11.70316
"United Kingdom",2021-10-04,7934936,67508936,11.75390
"United Kingdom",2021-10-05,7967985,67508936,11.80286
"United Kingdom",2021-10-06,8006660,67508936,11.86015
"United Kingdom",2021-10-07,8046390,67508936,11.91900
"United Kingdom",2021-10-08,8081300,67508936,11.97071
"United Kingdom",2021-10-09,8120713,67508936,12.02909
"United Kingdom",2021-10-10,8154306,67508936,12.07885
"United Kingdom",2021-10-11,8193769,67508936,12.13731
"United Kingdom",2021-10-12,8231437,67508936,12.19311
"United Kingdom",2021-10-13,8272883,67508936,12.25450
"United Kingdom",2021-10-14,8317439,67508936,12.32050
"United Kingdom",2021-10-15,8361651,67508936,12.38599
"United Kingdom",2021-10-16,8404469,67508936,12.44942
"United Kingdom",2021-10-17,8449165,67508936,12.51562
"United Kingdom",2021-10-18,8497868,67508936,12.58777
"United Kingdom",2021-10-19,8541192,67508936,12.65194
"United Kingdom",2021-10-20,8589737,67508936,12.72385
"United Kingdom",2021-10-21,8641221,67508936,12.80011
"United Kingdom",2021-10-22,8689949,67508936,12.87229
"United Kingdom",2021-10-23,8734934,67508936,12.93893
"United Kingdom",2021-10-24,8773674,67508936,12.99632
"United Kingdom",2021-10-25,8809774,67508936,13.04979
"United Kingdom",2021-10-26,8853227,67508936,13.11416
"United Kingdom",2021-10-27,8897149,67508936,13.17922
"United Kingdom",2021-10-28,8936155,67508936,13.23700
"United Kingdom",2021-10-29,8979236,67508936,13.30081
"United Kingdom",2021-10-30,9019962,67508936,13.36114
"United Kingdom",2021-10-31,9057629,67508936,13.41693
"United Kingdom",2021-11-01,9097311,67508936,13.47571
"United Kingdom",2021-11-02,9130857,67508936,13.52540
"United Kingdom",2021-11-03,9171660,67508936,13.58585
"United Kingdom",2021-11-04,9208219,67508936,13.64000
"United Kingdom",2021-11-05,9241916,67508936,13.68992
"United Kingdom",2021-11-06,9272066,67508936,13.73458
"United Kingdom",2021-11-07,9301909,67508936,13.77878
"United Kingdom",2021-11-08,9333891,67508936,13.82616
"United Kingdom",2021-11-09,9366676,67508936,13.87472
"United Kingdom",2021-11-10,9406001,67508936,13.93297
"United Kingdom",2021-11-11,9448402,67508936,13.99578
"United Kingdom",2021-11-12,9487302,67508936,14.05340
"United Kingdom",2021-11-13,9524971,67508936,14.10920
"United Kingdom",2021-11-14,9561099,67508936,14.16272
"United Kingdom",2021-11-15,9600369,67508936,14.22089
"United Kingdom",2021-11-16,9637190,67508936,14.27543
"United Kingdom",2021-11-17,9675058,67508936,14.33152
"United Kingdom",2021-11-18,9721916,67508936,14.40093
"United Kingdom",2021-11-19,9766153,67508936,14.46646
"United Kingdom",2021-11-20,9806034,67508936,14.52553
"United Kingdom",2021-11-21,9845492,67508936,14.58398
"United Kingdom",2021-11-22,9889926,67508936,14.64980
"United Kingdom",2021-11-23,9932408,67508936,14.71273
"United Kingdom",2021-11-24,9974843,67508936,14.77559
"United Kingdom",2021-11-25,10021497,67508936,14.84470
"United Kingdom",2021-11-26,10070841,67508936,14.91779
"United Kingdom",2021-11-27,10110408,67508936,14.97640
"United Kingdom",2021-11-28,10146915,67508936,15.03048
"United Kingdom",2021-11-29,10189059,67508936,15.09290
"United Kingdom",2021-11-30,10228772,67508936,15.15173
"United Kingdom",2021-12-01,10276007,67508936,15.22170
"United Kingdom",2021-12-02,10329074,67508936,15.30031
"United Kingdom",2021-12-03,10379647,67508936,15.37522
"United Kingdom",2021-12-04,10421104,67508936,15.43663
"United Kingdom",2021-12-05,10464389,67508936,15.50075
"United Kingdom",2021-12-06,10515239,67508936,15.57607
"United Kingdom",2021-12-07,10560341,67508936,15.64288
"United Kingdom",2021-12-08,10610958,67508936,15.71786
"United Kingdom",2021-12-09,10660981,67508936,15.79196
"United Kingdom",2021-12-10,10719165,67508936,15.87814
"United Kingdom",2021-12-11,10771444,67508936,15.95558
"United Kingdom",2021-12-12,10819515,67508936,16.02679
"United Kingdom",2021-12-13,10873468,67508936,16.10671
"United Kingdom",2021-12-14,10932545,67508936,16.19422
"United Kingdom",2021-12-15,11010286,67508936,16.30938
"United Kingdom",2021-12-16,11097851,67508936,16.43908
"United Kingdom",2021-12-17,11190354,67508936,16.57611
"United Kingdom",2021-12-18,11279428,67508936,16.70805
"United Kingdom",2021-12-19,11361387,67508936,16.82946
"United Kingdom",2021-12-20,11453121,67508936,16.96534
"United Kingdom",2021-12-21,11542143,67508936,17.09721
"United Kingdom",2021-12-22,11647473,67508936,17.25323
"United Kingdom",2021-12-23,11769921,67508936,17.43461
"United Kingdom",2021-12-24,11891292,67508936,17.61440
"United Kingdom",2021-12-25,12013153,67508936,17.79491
"United Kingdom",2021-12-26,12132098,67508936,17.97110
"United Kingdom",2021-12-27,12239797,67508936,18.13063
"United Kingdom",2021-12-28,12377822,67508936,18.33509
"United Kingdom",2021-12-29,12559926,67508936,18.60483
"United Kingdom",2021-12-30,12748050,67508936,18.88350
"United Kingdom",2021-12-31,12937886,67508936,19.16470
"United Kingdom",2022-01-01,13100458,67508936,19.40552
"United Kingdom",2022-01-02,13235401,67508936,19.60541
"United Kingdom",2022-01-03,13422815,67508936,19.88302
"United Kingdom",2022-01-04,13641520,67508936,20.20698
"United Kingdom",2022-01-05,13835334,67508936,20.49408
"United Kingdom",2022-01-06,14015065,67508936,20.76031
"United Kingdom",2022-01-07,14193228,67508936,21.02422
"United Kingdom",2022-01-08,14333794,67508936,21.23244
"United Kingdom",2022-01-09,14475192,67508936,21.44189
"United Kingdom",2022-01-10,14617314,67508936,21.65241
"United Kingdom",2022-01-11,14732594,67508936,21.82318
"United Kingdom",2022-01-12,14862138,67508936,22.01507
"United Kingdom",2022-01-13,14967817,67508936,22.17161
"United Kingdom",2022-01-14,15066395,67508936,22.31763
"United Kingdom",2022-01-15,15147120,67508936,22.43721
"United Kingdom",2022-01-16,15217280,67508936,22.54113
"United Kingdom",2022-01-17,15305410,67508936,22.67168
"United Kingdom",2022-01-18,15399300,67508936,22.81076
"United Kingdom",2022-01-19,15506750,67508936,22.96992
"United Kingdom",2022-01-20,15613283,67508936,23.12773
"United Kingdom",2022-01-21,15709059,67508936,23.26960
"United Kingdom",2022-01-22,15784488,67508936,23.38133
"United Kingdom",2022-01-23,15859288,67508936,23.49213
"United Kingdom",2022-01-24,15953685,67508936,23.63196
"United Kingdom",2022-01-25,16047716,67508936,23.77125
"United Kingdom",2022-01-26,16149319,67508936,23.92175
"United Kingdom",2022-01-27,16245474,67508936,24.06418
"United Kingdom",2022-01-28,16333980,67508936,24.19529
"United Kingdom",2022-01-29,16406123,67508936,24.30215
"United Kingdom",2022-01-30,16468522,67508936,24.39458
"United Kingdom",2022-01-31,17315893,67508936,25.64978
